Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE
2018,2,NYJ,2,Sun,16-Sep,1:00PM,0,New York Jets,Miami Dolphins,12,362,3,-1,20,257,2,1,-8,940,0,4-12,-8.5,30,0,-6.1,-2.6,0.2,27,0,27,AFC East,1485,53,0.0,0.0,0.39,0.16,0.1,0.02,1,0,0,8.6,7.4,-0.242,0.354,-0.18899999999999997,0.426,-0.38,0.16699999999999998,0.18,1,-0.055999999999999994,-0.231,-0.268,0.14300000000000002,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,32,619,5,0,Regular Season
2018,2,MIA,2,Sun,16-Sep,1:00PM,0,Miami Dolphins,New York Jets,20,257,2,1,12,362,3,-1,8,940,1,7-9,-8.3,30,0,-5.3,-3.1,0.1,29,0,26,AFC East,1469,19,0.0,-15.1,0.3,0.11,0.07,0.01,1,0,0,7.9,8.1,-0.092,0.509,-0.122,0.483,-0.061,0.536,0.42200000000000004,9,0.027000000000000003,0.006,-0.408,0.008,27,-0.177,-0.29600000000000004,-0.095,0.071,-0.011000000000000001,-0.209,28,5.0,-0.035,0.22899999999999998,32,619,5,0,Regular Season
2018,9,NYJ,9,Sun,4-Nov,1:00PM,1,New York Jets,Miami Dolphins,6,282,4,-4,13,168,0,4,-7,941,0,4-12,-8.5,30,0,-6.1,-2.6,0.2,27,0,27,AFC East,1417,-18,0.0,-37.4,0.05,0.02,0.003,0.003,3,5,0,6.2,9.8,-0.311,0.348,-0.354,0.35600000000000004,-0.217,0.33299999999999996,-0.113,22,-0.14300000000000002,-0.268,-0.08800000000000001,0.067,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,19,450,4,0,Regular Season
2018,9,MIA,9,Sun,4-Nov,1:00PM,1,Miami Dolphins,New York Jets,13,168,0,4,6,282,4,-4,7,941,1,7-9,-8.3,30,0,-5.3,-3.1,0.1,29,0,26,AFC East,1434,-23,0.0,-61.8,0.17,0.04,0.003,0.003,4,4,0,7.5,8.5,-0.32,0.29600000000000004,-0.294,0.36700000000000005,-0.35200000000000004,0.20800000000000002,0.047,14,0.043,-0.003,0.006,0.055999999999999994,27,-0.177,-0.29600000000000004,-0.095,0.071,-0.011000000000000001,-0.209,28,5.0,-0.035,0.22899999999999998,19,450,4,0,Regular Season
2018,16,GB,16,Sun,23-Dec,1:00PM,0,Green Bay Packers,New York Jets,44,540,1,-1,38,370,0,1,6,942,1,6-9,2.2,16,0,4.1,-1.6,-0.3,30,0,22,NFC North,1461,-10,0.0,0.0,0.003,0.003,0.003,0.003,5,8,1,6.7,9.3,0.355,0.57,0.363,0.565,0.322,0.588,0.034,13,0.013000000000000001,0.156,0.085,-0.037000000000000005,20,-0.044000000000000004,-0.084,0.11199999999999999,0.11599999999999999,-0.040999999999999995,-0.068,17,7.8,-0.034,0.221,82,910,1,0,Regular Season
2018,16,NYJ,16,Sun,23-Dec,1:00PM,0,New York Jets,Green Bay Packers,38,370,0,1,44,540,1,-1,-6,942,0,4-12,-8.5,16,0,-6.1,-2.6,0.2,27,0,27,AFC East,1348,-14,0.0,-83.1,0.003,0.003,0.003,0.003,4,10,0,4.6,11.4,0.226,0.525,0.47200000000000003,0.6409999999999999,-0.212,0.318,-0.11199999999999999,26,-0.114,-0.174,0.025,0.086,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,82,910,1,0,Regular Season
2018,8,CHI,8,Sun,28-Oct,1:00PM,1,Chicago Bears,New York Jets,24,395,0,0,10,207,0,0,14,943,1,12-5,4.9,7,0,0.4,4.8,-0.3,32,0,2,NFC North,1479,-16,0.0,0.0,0.28,0.15,0.05,0.003,3,3,0,7.7,8.3,0.166,0.431,0.316,0.5,0.002,0.355,0.196,6,0.133,0.078,-0.159,-0.04,5,0.191,0.201,-0.031,-0.254,-0.032,0.228,25,10.6,-0.059000000000000004,0.12,34,602,0,0,Regular Season
2018,8,NYJ,8,Sun,28-Oct,1:00PM,1,New York Jets,Chicago Bears,10,207,0,0,24,395,0,0,-14,943,0,4-12,-8.5,7,0,-6.1,-2.6,0.2,27,0,27,AFC East,1435,-26,0.0,-22.6,0.09,0.04,0.003,0.003,3,4,0,6.7,9.3,-0.077,0.259,0.04,0.344,-0.247,0.136,-0.105,20,-0.105,-0.233,-0.052000000000000005,0.076,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,34,602,0,0,Regular Season
2018,10,BUF,10,Sun,11-Nov,1:00PM,0,Buffalo Bills,New York Jets,41,451,0,2,10,199,2,-2,31,944,1,6-10,-4.2,25,0,-5.3,1.4,-0.3,23,0,28,AFC East,1374,-32,0.0,-173.2,0.003,0.003,0.003,0.003,2,7,0,4.7,11.3,0.267,0.47200000000000003,0.6729999999999999,0.556,0.024,0.42200000000000004,-0.27899999999999997,32,-0.25,-0.434,-0.155,0.0,28,-0.18600000000000003,-0.08800000000000001,-0.275,-0.14,-0.051,-0.21899999999999997,22,6.4,0.011000000000000001,0.253,51,650,2,0,Regular Season
2018,10,NYJ,10,Sun,11-Nov,1:00PM,0,New York Jets,Buffalo Bills,10,199,2,-2,41,451,0,2,-31,944,0,4-12,-8.5,25,0,-6.1,-2.6,0.2,27,0,27,AFC East,1402,-15,0.0,-44.1,0.01,0.003,0.003,0.003,3,6,0,5.7,10.3,-0.405,0.375,-0.561,0.368,-0.076,0.389,-0.198,23,-0.22,-0.287,-0.033,0.055999999999999994,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,51,650,2,0,Regular Season
2018,7,NYJ,7,Sun,21-Oct,1:00PM,0,New York Jets,Minnesota Vikings,17,263,4,-4,37,316,0,4,-20,945,0,4-12,-8.5,13,0,-6.1,-2.6,0.2,27,0,27,AFC East,1462,14,0.0,0.0,0.15,0.07,0.02,0.003,3,3,0,7.4,8.6,-0.444,0.29600000000000004,-0.503,0.313,-0.321,0.261,-0.055,16,-0.068,-0.213,-0.07400000000000001,0.084,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,54,579,4,0,Regular Season
2018,7,MIN,7,Sun,21-Oct,1:00PM,0,Minnesota Vikings,New York Jets,37,316,0,4,17,263,4,-4,20,945,1,8-7,2.7,13,0,-2.0,5.1,-0.4,25,0,17,NFC North,1569,11,0.0,0.0,0.57,0.43,0.16,0.04,3,2,1,9.1,6.9,-0.046,0.324,0.035,0.37200000000000005,-0.187,0.24,0.002,21,0.027999999999999997,0.011000000000000001,-0.011000000000000001,-0.019,10,0.105,0.154,-0.012,-0.126,-0.009000000000000001,0.076,2,9.2,-0.024,0.092,54,579,4,0,Regular Season
2018,4,JAX,4,Sun,30-Sep,1:00PM,1,Jacksonville Jaguars,New York Jets,31,503,3,-3,12,178,0,3,19,946,1,5-11,-2.1,21,0,-5.2,3.1,0.0,10,0,23,AFC South,1556,-21,0.0,0.0,0.6,0.45,0.18,0.04,2,1,0,9.4,6.6,0.022000000000000002,0.434,0.272,0.5,-0.322,0.344,0.259,6,0.10400000000000001,0.035,-0.187,0.037000000000000005,22,-0.085,-0.142,-0.217,-0.08800000000000001,0.044000000000000004,-0.099,8,6.0,0.009000000000000001,0.10099999999999999,43,681,3,0,Regular Season
2018,4,NYJ,4,Sun,30-Sep,1:00PM,1,New York Jets,Jacksonville Jaguars,12,178,0,3,31,503,3,-3,-19,946,0,4-12,-8.5,21,0,-6.1,-2.6,0.2,27,0,27,AFC East,1437,-21,0.0,-14.7,0.13,0.06,0.02,0.003,1,2,0,6.5,9.5,-0.24100000000000002,0.273,-0.235,0.302,-0.26,0.16699999999999998,-0.031,7,-0.07,-0.29100000000000004,-0.152,0.10800000000000001,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,43,681,3,0,Regular Season
2018,3,CLE,3,Thu,20-Sep,8:20PM,1,Cleveland Browns,New York Jets,21,323,0,3,17,268,3,-3,4,947,1,7-8,-4.0,24,0,-4.9,1.6,-0.8,5,0,20,AFC North,1307,-4,0.0,-133.7,0.02,0.01,0.003,0.003,0,1,1,3.8,12.2,-0.071,0.389,0.005,0.405,-0.179,0.36700000000000005,-0.20199999999999999,29,-0.08800000000000001,-0.281,-0.221,-0.142,19,-0.033,0.076,-0.006999999999999999,-0.016,-0.042,-0.02,32,7.5,0.045,0.128,38,591,3,0,Regular Season
2018,3,NYJ,3,Thu,20-Sep,8:20PM,1,New York Jets,Cleveland Browns,17,268,3,-3,21,323,0,3,-4,947,0,4-12,-8.5,24,0,-6.1,-2.6,0.2,27,0,27,AFC East,1457,-28,0.0,0.0,0.22,0.1,0.04,0.003,1,1,0,7.5,8.5,-0.141,0.381,-0.257,0.33299999999999996,-0.015,0.433,0.135,9,-0.023,-0.273,-0.276,0.132,26,-0.17,-0.19,-0.20199999999999999,0.049,0.081,-0.196,27,5.6,-0.013000000000000001,0.21899999999999997,38,591,3,0,Regular Season
2018,4,PHI,4,Sun,30-Sep,1:00PM,1,Philadelphia Eagles,Tennessee Titans,23,432,1,0,26,397,1,0,-3,948,0,10-8,2.6,22,0,1.3,1.1,0.1,1,0,13,NFC East,1639,5,0.0,0.0,0.79,0.67,0.41,0.13,2,1,0,10.7,5.3,0.040999999999999995,0.449,0.063,0.431,-0.024,0.5,-0.019,13,0.049,-0.075,-0.1,-0.044000000000000004,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,49,829,2,0,Regular Season
2018,4,TEN,4,Sun,30-Sep,1:00PM,1,Tennessee Titans,Philadelphia Eagles,26,397,1,0,23,432,1,0,3,948,1,9-7,-2.8,22,0,-3.9,0.7,0.4,26,0,21,AFC South,1505,21,0.0,0.0,0.52,0.4,0.13,0.02,2,1,0,8.8,7.2,0.134,0.47100000000000003,0.302,0.519,-0.354,0.33299999999999996,-0.091,24,-0.044000000000000004,-0.134,-0.003,0.039,21,-0.06,-0.017,-0.055999999999999994,0.013000000000000001,0.008,-0.042,18,7.5,0.001,0.193,49,829,2,0,Regular Season
2018,10,DAL,10,Sun,11-Nov,8:20PM,0,Dallas Cowboys,Philadelphia Eagles,27,410,0,1,20,421,1,-1,7,949,1,11-7,2.8,11,0,1.9,0.7,0.2,4,0,12,NFC East,1490,-38,0.0,-11.0,0.1,0.09,0.003,0.003,3,5,0,6.6,9.4,0.20600000000000002,0.44299999999999995,0.165,0.47600000000000003,0.267,0.39299999999999996,-0.122,24,-0.129,-0.09,0.013999999999999999,-0.019,18,-0.023,0.001,-0.063,-0.06,-0.021,0.024,11,7.3,-0.02,0.105,47,831,1,0,Regular Season
2018,10,PHI,10,Sun,11-Nov,8:20PM,0,Philadelphia Eagles,Dallas Cowboys,20,421,1,-1,27,410,0,1,-7,949,0,10-8,2.6,11,0,1.3,1.1,0.1,1,0,13,NFC East,1611,0,0.0,0.0,0.6,0.57,0.06,0.04,4,4,0,9.0,9.0,-0.055,0.508,0.003,0.5429999999999999,-0.235,0.4,-0.054000000000000006,20,-0.054000000000000006,-0.040999999999999995,0.002,-0.011000000000000001,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,47,831,1,0,Regular Season
2018,14,DAL,14,Sun,9-Dec,4:25PM,1,Dallas Cowboys,Philadelphia Eagles,29,576,3,-2,23,256,1,2,6,950,1,11-7,2.8,11,0,1.9,0.7,0.2,4,0,12,NFC East,1575,19,0.0,0.0,0.81,0.73,0.01,0.03,7,5,0,9.5,6.5,0.036000000000000004,0.485,0.183,0.516,-0.209,0.43200000000000005,-0.023,18,-0.017,-0.081,-0.068,-0.01,18,-0.023,0.001,-0.063,-0.06,-0.021,0.024,11,7.3,-0.02,0.105,52,832,4,0,Regular Season
2018,14,PHI,14,Sun,9-Dec,4:25PM,1,Philadelphia Eagles,Dallas Cowboys,23,256,1,2,29,576,3,-2,-6,950,0,10-8,2.6,11,0,1.3,1.1,0.1,1,0,13,NFC East,1580,16,0.0,-11.5,0.28,0.21,0.003,0.01,6,6,0,7.9,8.1,-0.057,0.48100000000000004,0.106,0.564,-0.547,0.231,-0.06,19,-0.068,-0.02,0.039,-0.002,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,52,832,4,0,Regular Season
2018,Division,NO,19,Sun,13-Jan,4:40PM,1,New Orleans Saints,Philadelphia Eagles,20,420,1,1,14,250,2,-1,6,951,1,14-4-0,7.9,2,0,9.2,-1.9,0.6,8,0,5,NFC South,1669,0,0.0,0.0,0.003,0.64,0.42,0.22,13,3,0,13.9,2.1,0.092,0.425,0.212,0.488,-0.08,0.33299999999999996,-0.023,18,-0.017,-0.081,-0.068,-0.01,2,0.252,0.285,0.161,-0.073,0.017,0.268,1,11.7,-0.006,0.11900000000000001,34,670,3,1,Divisional Round
2018,Division,PHI,19,Sun,13-Jan,4:40PM,1,Philadelphia Eagles,New Orleans Saints,14,250,2,-1,20,420,1,1,-6,951,0,10-8,2.6,2,0,1.3,1.1,0.1,1,0,13,NFC East,1633,9,0.0,0.0,0.003,0.36,0.16,0.08,10,7,0,8.6,7.4,-0.045,0.41700000000000004,0.002,0.455,-0.14800000000000002,0.33299999999999996,-0.06,19,-0.068,-0.02,0.039,-0.002,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,34,670,3,1,Divisional Round
2018,11,NO,11,Sun,18-Nov,4:25PM,1,New Orleans Saints,Philadelphia Eagles,48,546,0,3,7,196,3,-3,41,952,1,14-4-0,7.9,2,0,9.2,-1.9,0.6,8,0,5,NFC South,1694,25,0.0,0.0,0.99,0.84,0.79,0.21,8,1,0,12.9,3.1,0.42700000000000005,0.58,0.924,0.6970000000000001,-0.028999999999999998,0.47200000000000003,0.218,6,0.253,0.24100000000000002,0.047,0.025,2,0.252,0.285,0.161,-0.073,0.017,0.268,1,11.7,-0.006,0.11900000000000001,55,742,3,0,Regular Season
2018,11,PHI,11,Sun,18-Nov,4:25PM,1,Philadelphia Eagles,New Orleans Saints,7,196,3,-3,48,546,0,3,-41,952,0,10-8,2.6,2,0,1.3,1.1,0.1,1,0,13,NFC East,1577,-34,0.0,0.0,0.26,0.22,0.003,0.01,4,5,0,7.7,8.3,-0.354,0.392,-0.48100000000000004,0.385,0.06,0.41700000000000004,-0.133,18,-0.132,-0.079,0.042,-0.013000000000000001,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,55,742,3,0,Regular Season
2018,5,PHI,5,Sun,7-Oct,4:25PM,0,Philadelphia Eagles,Minnesota Vikings,21,364,2,-1,23,375,1,1,-2,953,0,10-8,2.6,13,0,1.3,1.1,0.1,1,0,13,NFC East,1622,-17,0.0,0.0,0.69,0.56,0.27,0.09,2,2,0,9.8,6.2,-0.10300000000000001,0.491,0.023,0.5,-0.45399999999999996,0.467,-0.066,17,0.006999999999999999,-0.069,-0.028999999999999998,-0.027000000000000003,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,44,739,3,0,Regular Season
2018,5,MIN,5,Sun,7-Oct,4:25PM,0,Minnesota Vikings,Philadelphia Eagles,23,375,1,1,21,364,2,-1,2,953,1,8-7,2.7,13,0,-2.0,5.1,-0.4,25,0,17,NFC North,1541,-14,0.0,-5.3,0.35,0.24,0.07,0.02,1,2,1,7.9,8.1,0.085,0.5329999999999999,0.281,0.6,-0.307,0.4,-0.13,25,-0.03,0.016,0.08900000000000001,-0.057,10,0.105,0.154,-0.012,-0.126,-0.009000000000000001,0.076,2,9.2,-0.024,0.092,44,739,3,0,Regular Season
2018,7,PHI,7,Sun,21-Oct,1:00PM,0,Philadelphia Eagles,Carolina Panthers,17,342,1,-1,21,371,0,1,-4,954,0,10-8,2.6,20,0,1.3,1.1,0.1,1,0,13,NFC East,1622,17,0.0,0.0,0.64,0.51,0.19,0.07,3,3,0,9.4,6.6,0.124,0.418,0.228,0.452,-0.051,0.36,-0.068,17,-0.031,-0.066,-0.017,-0.02,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,38,713,1,0,Regular Season
2018,7,CAR,7,Sun,21-Oct,1:00PM,0,Carolina Panthers,Philadelphia Eagles,21,371,0,1,17,342,1,-1,4,954,1,7-9,-1.6,20,0,-1.5,-0.3,0.2,9,0,14,NFC South,1551,-22,0.0,0.0,0.43,0.24,0.11,0.03,3,2,0,8.6,7.4,0.23800000000000002,0.526,0.21,0.5,0.335,0.615,0.11900000000000001,11,0.08,0.113,0.025,0.031,14,0.003,-0.031,0.06,0.055,-0.002,0.045,9,7.7,0.001,0.198,38,713,1,0,Regular Season
2018,2,PHI,2,Sun,16-Sep,1:00PM,1,Philadelphia Eagles,Tampa Bay Buccaneers,21,412,2,0,27,436,2,0,-6,955,0,10-8,2.6,18,0,1.3,1.1,0.1,1,0,13,NFC East,1660,13,0.0,0.0,0.83,0.67,0.49,0.15,1,0,0,11.5,4.5,-0.001,0.436,-0.065,0.418,0.151,0.478,0.154,4,0.11900000000000001,0.07400000000000001,-0.152,-0.07200000000000001,15,-0.01,0.027000000000000003,-0.004,0.009000000000000001,0.002,-0.017,5,7.8,0.003,0.14300000000000002,48,848,4,0,Regular Season
2018,2,TB,2,Sun,16-Sep,1:00PM,1,Tampa Bay Buccaneers,Philadelphia Eagles,27,436,2,0,21,412,2,0,6,955,1,5-11,-1.3,18,0,2.4,-3.1,-0.6,2,0,25,NFC South,1505,35,0.0,-1.3,0.36,0.2,0.1,0.02,1,0,0,8.2,7.8,0.10400000000000001,0.474,0.384,0.629,-0.342,0.22699999999999998,0.043,21,-0.038,0.39299999999999996,0.28600000000000003,-0.064,25,-0.14400000000000002,-0.124,0.059000000000000004,0.162,-0.040999999999999995,-0.17800000000000002,23,5.4,0.02,0.127,48,848,4,0,Regular Season
2018,10,TEN,10,Sun,11-Nov,1:00PM,1,Tennessee Titans,New England Patriots,34,385,0,0,10,284,0,0,24,956,1,9-7,-2.8,22,0,-3.9,0.7,0.4,26,0,21,AFC South,1516,38,0.0,0.0,0.4,0.33,0.03,0.01,4,4,0,8.6,7.4,0.177,0.462,0.375,0.517,0.018000000000000002,0.41700000000000004,-0.012,22,0.013000000000000001,-0.08,-0.042,0.026000000000000002,21,-0.06,-0.017,-0.055999999999999994,0.013000000000000001,0.008,-0.042,18,7.5,0.001,0.193,44,669,0,0,Regular Season
2018,10,NE,10,Sun,11-Nov,1:00PM,1,New England Patriots,Tennessee Titans,10,284,0,0,34,385,0,0,-24,956,0,14-5-0,6.9,22,1,5.8,0.8,0.3,22,0,3,AFC East,1671,9,0.0,0.0,0.98,0.95,0.68,0.16,7,2,0,12.0,12.0,-0.136,0.354,-0.07400000000000001,0.391,-0.28800000000000003,0.263,0.102,6,0.109,0.096,-0.006,0.0,7,0.135,0.18600000000000003,0.147,0.013999999999999999,0.001,0.14400000000000002,6,9.9,-0.024,0.159,44,669,0,0,Regular Season
2018,14,MIA,14,Sun,9-Dec,1:00PM,1,Miami Dolphins,New England Patriots,34,412,0,0,33,421,0,0,1,957,1,7-9,-8.3,30,0,-5.3,-3.1,0.1,29,0,26,AFC East,1432,13,0.0,-72.5,0.07,0.003,0.003,0.003,6,6,0,7.5,8.5,0.397,0.5,0.275,0.444,0.5539999999999999,0.5710000000000001,-0.052000000000000005,21,-0.1,-0.026000000000000002,0.042,0.017,27,-0.177,-0.29600000000000004,-0.095,0.071,-0.011000000000000001,-0.209,28,5.0,-0.035,0.22899999999999998,67,833,0,0,Regular Season
2018,14,NE,14,Sun,9-Dec,1:00PM,1,New England Patriots,Miami Dolphins,33,421,0,0,34,412,0,0,-1,957,0,14-5-0,6.9,30,1,5.8,0.8,0.3,22,0,3,AFC East,1657,17,0.0,0.0,0.003,0.003,0.75,0.14,9,3,0,11.9,4.1,0.22399999999999998,0.45,0.514,0.5710000000000001,-0.235,0.258,0.109,8,0.127,0.14800000000000002,0.033,-0.006,7,0.135,0.18600000000000003,0.147,0.013999999999999999,0.001,0.14400000000000002,6,9.9,-0.024,0.159,67,833,0,0,Regular Season
2018,15,PIT,15,Sun,16-Dec,4:25PM,1,Pittsburgh Steelers,New England Patriots,17,376,2,-1,10,368,1,1,7,958,1,9-6,5.5,6,0,4.8,0.7,0.0,13,0,6,AFC North,1588,-24,0.0,0.0,0.62,0.56,0.01,0.03,7,5,1,9.1,6.9,0.153,0.532,0.18100000000000002,0.5529999999999999,0.10800000000000001,0.5,0.111,9,0.134,0.161,0.005,-0.045,9,0.113,0.10800000000000001,0.14300000000000002,-0.005,-0.035,0.061,4,9.2,0.034,0.14300000000000002,27,744,3,0,Regular Season
2018,15,NE,15,Sun,16-Dec,4:25PM,1,New England Patriots,Pittsburgh Steelers,10,368,1,1,17,376,2,-1,-7,958,0,14-5-0,6.9,6,1,5.8,0.8,0.3,22,0,3,AFC East,1647,-11,0.0,0.0,0.003,0.98,0.79,0.13,9,4,0,11.2,4.8,0.039,0.47600000000000003,0.077,0.5,-0.027000000000000003,0.435,0.10800000000000001,10,0.145,0.14300000000000002,0.032,-0.003,7,0.135,0.18600000000000003,0.147,0.013999999999999999,0.001,0.14400000000000002,6,9.9,-0.024,0.159,27,744,3,0,Regular Season
2018,2,JAX,2,Sun,16-Sep,4:25PM,1,Jacksonville Jaguars,New England Patriots,31,480,2,-1,20,302,1,1,11,959,1,5-11,-2.1,21,0,-5.2,3.1,0.0,10,0,23,AFC South,1549,15,0.0,0.0,0.64,0.58,0.21,0.04,1,0,0,9.5,6.5,0.188,0.46399999999999997,0.326,0.529,-0.203,0.278,0.243,11,0.004,0.122,-0.095,0.025,22,-0.085,-0.142,-0.217,-0.08800000000000001,0.044000000000000004,-0.099,8,6.0,0.009000000000000001,0.10099999999999999,51,782,3,0,Regular Season
2018,2,NE,2,Sun,16-Sep,4:25PM,1,New England Patriots,Jacksonville Jaguars,20,302,1,1,31,480,2,-1,-11,959,0,14-5-0,6.9,21,1,5.8,0.8,0.3,22,0,3,AFC East,1656,5,0.0,0.0,0.82,0.64,0.48,0.14,1,0,0,11.4,4.6,0.013000000000000001,0.4,0.18,0.474,-0.273,0.273,-0.065,14,0.131,0.06,0.057999999999999996,-0.067,7,0.135,0.18600000000000003,0.147,0.013999999999999999,0.001,0.14400000000000002,6,9.9,-0.024,0.159,51,782,3,0,Regular Season
2018,3,NE,3,Sun,23-Sep,8:20PM,1,New England Patriots,Detroit Lions,10,209,1,0,26,414,1,0,-16,960,0,14-5-0,6.9,23,1,5.8,0.8,0.3,22,0,3,AFC East,1628,-28,0.0,0.0,0.72,0.56,0.31,0.1,1,1,0,10.4,5.6,-0.285,0.45799999999999996,-0.38799999999999996,0.39299999999999996,-0.14,0.55,-0.131,19,0.075,-0.006,0.085,-0.039,7,0.135,0.18600000000000003,0.147,0.013999999999999999,0.001,0.14400000000000002,6,9.9,-0.024,0.159,36,623,2,0,Regular Season
2018,3,DET,3,Sun,23-Sep,8:20PM,1,Detroit Lions,New England Patriots,26,414,1,0,10,209,1,0,16,960,1,6-10,-3.0,23,0,0.0,-3.3,0.2,18,0,16,NFC North,1459,-11,0.0,-73.8,0.12,0.07,0.02,0.003,0,2,0,5.9,10.1,0.031,0.45799999999999996,0.133,0.48700000000000004,-0.08900000000000001,0.424,-0.304,30,-0.115,-0.1,0.083,-0.12,23,-0.105,-0.002,-0.052000000000000005,0.044000000000000004,-0.009000000000000001,-0.10099999999999999,12,6.6,-0.013999999999999999,0.245,36,623,2,0,Regular Season
2018,11,TB,11,Sun,18-Nov,1:00PM,1,Tampa Bay Buccaneers,New York Giants,35,510,4,-4,38,359,0,4,-3,961,0,5-11,-1.3,19,0,2.4,-3.1,-0.6,2,0,25,NFC South,1424,-29,0.0,-86.5,0.02,0.003,0.003,0.003,3,6,0,5.7,10.3,0.187,0.5489999999999999,0.19899999999999998,0.532,0.16399999999999998,0.583,-0.23399999999999999,28,-0.262,0.01,0.20199999999999999,-0.042,25,-0.14400000000000002,-0.124,0.059000000000000004,0.162,-0.040999999999999995,-0.17800000000000002,23,5.4,0.02,0.127,73,869,4,0,Regular Season
2018,11,NYG,11,Sun,18-Nov,1:00PM,1,New York Giants,Tampa Bay Buccaneers,38,359,0,4,35,510,4,-4,3,961,1,5-11,-1.3,19,0,0.3,-1.0,-0.5,11,0,19,NFC East,1372,23,0.0,-93.2,0.003,0.003,0.003,0.003,2,7,0,4.3,11.7,0.29,0.5,0.444,0.5,0.177,0.5,-0.091,24,-0.076,-0.027000000000000003,0.077,0.013999999999999999,16,-0.012,0.059000000000000004,0.011000000000000001,0.068,0.045,-0.021,31,7.8,-0.02,0.156,73,869,4,0,Regular Season
2018,16,TB,16,Sun,23-Dec,1:00PM,1,Tampa Bay Buccaneers,Dallas Cowboys,20,383,2,-2,27,232,0,2,-7,962,0,5-11,-1.3,11,0,2.4,-3.1,-0.6,2,0,25,NFC South,1434,-10,0.0,-67.0,0.003,0.003,0.003,0.003,5,9,0,5.8,10.2,-0.095,0.457,0.08900000000000001,0.534,-0.5579999999999999,0.261,-0.135,25,-0.121,0.04,0.134,-0.040999999999999995,25,-0.14400000000000002,-0.124,0.059000000000000004,0.162,-0.040999999999999995,-0.17800000000000002,23,5.4,0.02,0.127,47,615,2,0,Regular Season
